customer_id,customer_name,contact_email,account_number,account_type,gender,acct_open_date,products,state_of_residence
CUST00474,Matthew Hughes,collinssophia@kelly.com,ACC62839936,Current,Male,2021-07-22,BetterSave,Kano
CUST00475,Leonard Roberts,palmercarlos@gmail.com,ACC83224550,Savings,Male,2024-01-06,FamFriends,Kano
CUST00476,David Reilly,sherryhernandez@mcbride-davis.com,ACC17988464,Savings,Male,2021-05-30,SaveEasy,Edo
CUST00477,Donna Johnson,vargassandra@hotmail.com,ACC98284549,Current,Female,2023-02-01,BetterSave,Oyo
CUST00478,Sara Rivera,garciakyle@castillo.net,ACC83374839,Savings,Female,2023-04-03,FamFriends,Lagos
CUST00479,Adriana Brown,rebecca50@gmail.com,ACC73615408,Savings,Male,2024-05-29,FlexMore,Rivers
CUST00480,Brian Mosley MD,darrell72@hotmail.com,ACC79958592,Current,Female,2020-08-24,FlexMore,Kaduna
CUST00481,Ethan Anderson,mark17@hotmail.com,ACC33486503,Current,Female,2019-12-20,FamFriends,Enugu
CUST00482,Dr. Megan Miller,fwheeler@hotmail.com,ACC28559810,Current,Male,2020-07-10,BetterSave,Rivers
CUST00483,Mary Bowman,darrellcarter@watson.info,ACC15135523,Savings,Male,2023-11-26,FamFriends,Lagos
CUST00484,Martha Miller,astevens@whitaker-jackson.net,ACC84304165,Savings,Female,2022-02-16,FlexMore,Abuja
CUST00485,Carl Washington,jherrera@gmail.com,ACC38069078,Current,Female,2021-05-04,BetterSave,Edo
CUST00486,Amber Gregory,vegaeric@gmail.com,ACC45775876,Savings,Male,2021-05-27,FlexMore,Rivers
CUST00487,Kathleen Schmitt,ronaldsimon@yahoo.com,ACC74980706,Savings,Male,2022-06-20,SaveEasy,Delta
CUST00488,Michael Davis,jasonyoung@silva.com,ACC49605192,Current,Female,2024-05-17,FamFriends,Rivers
CUST00489,Charles Phillips,dcarter@yahoo.com,ACC63541237,Current,Female,2020-01-09,BetterSave,Lagos
CUST00490,Zachary Chaney,awilliams@gmail.com,ACC87632022,Current,Male,2021-04-16,FlexMore,Abuja
CUST00491,Tina Cunningham,barkermichelle@gmail.com,ACC53918827,Savings,Female,2023-07-06,SaveEasy,Abuja
CUST00492,Mark Nixon,michaelmorris@carr-green.com,ACC22600038,Current,Female,2022-07-18,BetterSave,Kaduna
CUST00493,Nicole Jimenez,heather46@hotmail.com,ACC46336716,Current,Female,2023-07-11,SaveEasy,Kano
CUST00494,Kimberly Murphy,terrymeyer@gmail.com,ACC16895197,Current,Male,2024-03-07,FamFriends,Kaduna
CUST00495,Keith Price,ryan42@gmail.com,ACC27850508,Savings,Male,2024-05-13,FlexMore,Kano
CUST00496,Joshua Goodman,charleswilliams@yahoo.com,ACC22169609,Savings,Male,2019-08-14,FlexMore,Delta
CUST00497,Angela Bishop,cherylcooper@gmail.com,ACC30128831,Current,Female,2021-08-23,BetterSave,Edo
CUST00498,Deborah Riley,ofowler@yahoo.com,ACC19900734,Savings,Male,2022-06-05,FamFriends,Kano
CUST00499,Brenda Thompson,daniel70@yahoo.com,ACC69139826,Savings,Female,2023-10-31,FlexMore,Kano
CUST00500,Sophia Hill,keithjames@yahoo.com,ACC51919041,Current,Male,2021-01-23,SaveEasy,Kaduna
CUST00501,Brett Smith,matthewortega@yahoo.com,ACC91543489,Current,Female,2023-03-05,FlexMore,Oyo
CUST00502,Kelly Lopez,stoutcarrie@yahoo.com,ACC68932577,Current,Male,2023-11-22,FlexMore,Kano
CUST00503,Gina Lee,aliciamoreno@martinez-taylor.com,ACC22781131,Current,Male,2019-07-14,SaveEasy,Delta
CUST00504,Stacey Patel,michaelguzman@watts-thompson.info,ACC18941194,Current,Male,2019-12-19,FamFriends,Kaduna
CUST00505,Crystal Martinez,michael03@garcia-taylor.com,ACC52080551,Current,Female,2024-05-09,FlexMore,Enugu
CUST00506,Amanda Smith,matthewboyer@hotmail.com,ACC36032514,Current,Male,2019-12-23,FlexMore,Lagos
CUST00507,Angela Dixon,soniafoster@gmail.com,ACC45111715,Current,Male,2021-12-06,FlexMore,Kaduna
CUST00508,Brian Allen,annewright@wolf.org,ACC57828585,Savings,Male,2022-10-19,FamFriends,Oyo
CUST00509,Melissa Murphy,gutierrezjoshua@wallace.com,ACC70129200,Savings,Male,2020-11-26,BetterSave,Abuja
CUST00510,Mark Rice,nicolearmstrong@hotmail.com,ACC71670041,Current,Female,2024-05-17,FamFriends,Kano
CUST00511,Sarah Melton MD,lesliemiller@rasmussen.net,ACC33111292,Current,Female,2023-10-03,FamFriends,Kano
CUST00512,Perry Owens,elizabeth90@morales-banks.net,ACC48254471,Current,Male,2020-02-02,BetterSave,Kaduna
CUST00513,Michelle Tate,katherinepatterson@gmail.com,ACC14950844,Savings,Male,2021-10-15,FlexMore,Rivers
CUST00514,Carolyn Martinez,williamburnett@lee.com,ACC90706673,Current,Male,2021-04-18,BetterSave,Kano
CUST00515,Brandon Gentry,melissajohnson@barton-edwards.com,ACC30722325,Current,Female,2022-04-19,SaveEasy,Rivers
CUST00516,Daisy Reynolds,clinetheresa@yahoo.com,ACC66885992,Current,Male,2019-09-10,BetterSave,Kaduna
CUST00517,Gregory Bell,simpsonjohn@hotmail.com,ACC23181436,Savings,Male,2024-01-15,FamFriends,Rivers
CUST00518,Curtis Dalton,bmanning@yahoo.com,ACC22102550,Savings,Male,2020-01-29,FamFriends,Abuja
CUST00519,Ashley Horn,debrarogers@gmail.com,ACC50600858,Savings,Female,2021-12-30,FamFriends,Edo
CUST00520,Laura Carroll,michelle92@hotmail.com,ACC48617183,Current,Female,2024-02-04,FamFriends,Abuja
CUST00521,Julie Thompson,troysavage@reilly.com,ACC33168755,Savings,Female,2022-01-17,BetterSave,Lagos
CUST00522,Jose Rose,lcollins@gomez.info,ACC11134167,Current,Female,2023-06-29,FamFriends,Rivers
CUST00523,Lisa Gates,awillis@barrett-mosley.com,ACC39391253,Savings,Male,2022-07-19,BetterSave,Rivers
CUST00524,Briana Perez,santosedward@cunningham-davis.info,ACC94920576,Current,Female,2023-06-20,FlexMore,Rivers
CUST00525,Jessica Green,nicholas40@yahoo.com,ACC59345940,Current,Female,2022-11-09,BetterSave,Oyo
CUST00526,Robert Neal,angiebooth@hotmail.com,ACC31456374,Current,Male,2020-09-05,FamFriends,Lagos
CUST00527,Michael Murray,brandonlam@hunter-wu.com,ACC90539785,Savings,Male,2020-08-25,FlexMore,Rivers
CUST00528,Ryan Paul,wallacewalter@yahoo.com,ACC66395244,Current,Male,2022-09-19,BetterSave,Kano
CUST00529,Justin Pierce,smithjames@houston.com,ACC95271669,Current,Female,2023-11-23,FamFriends,Oyo
CUST00530,Melissa Leonard,hallthomas@gmail.com,ACC48722678,Current,Female,2023-11-10,FlexMore,Oyo
CUST00531,Robert Blevins,vtodd@simmons.com,ACC38126912,Savings,Female,2020-02-04,FlexMore,Edo
CUST00532,Gregory Lucas,victoria50@hotmail.com,ACC81334281,Current,Male,2021-10-09,BetterSave,Edo
CUST00533,John Ferguson,rlewis@monroe.com,ACC91167936,Current,Female,2020-11-08,FlexMore,Kano
CUST00534,Julia Summers,perezcory@gmail.com,ACC16022677,Savings,Male,2023-10-14,FamFriends,Edo
CUST00535,Gina Rivera,tammy86@gmail.com,ACC14732397,Savings,Female,2023-03-16,SaveEasy,Rivers
CUST00536,Jennifer Roberts,shannon27@gmail.com,ACC25560353,Savings,Male,2020-08-13,BetterSave,Osun
CUST00537,John Tucker,griffinrichard@montgomery-blanchard.biz,ACC35329199,Savings,Female,2021-11-15,FlexMore,Abuja
CUST00538,Cassandra Taylor,dana37@gmail.com,ACC63816889,Current,Female,2020-02-24,FamFriends,Oyo
CUST00539,Gavin Braun,grantmatthew@martinez.com,ACC97937852,Savings,Male,2020-10-27,SaveEasy,Kano
CUST00540,Jason Morgan,eddie22@gmail.com,ACC35315842,Current,Female,2023-02-21,BetterSave,Osun
CUST00541,Elizabeth Frank,haley70@gmail.com,ACC95580809,Savings,Male,2022-01-23,FlexMore,Edo
CUST00542,Nathan Jordan,pamelaobrien@scott-fernandez.com,ACC67020316,Savings,Female,2020-04-02,FlexMore,Edo
CUST00543,Mr. Jonathan Curry DVM,silvaelizabeth@perry.com,ACC94062797,Current,Male,2020-09-10,FamFriends,Kano
CUST00544,Nathaniel Wright,cassandrajordan@jackson-harris.com,ACC23071672,Savings,Female,2020-06-08,FamFriends,Edo
CUST00545,James Doyle,sara14@woods-burgess.com,ACC63520739,Current,Male,2019-09-30,FamFriends,Delta
CUST00546,Megan Dyer,mbyrd@dorsey.com,ACC61653498,Current,Female,2020-03-01,FamFriends,Oyo
CUST00547,Dr. Kevin Livingston DDS,smitchell@jones.info,ACC62234339,Current,Male,2021-06-24,FlexMore,Abuja
CUST00548,Angela Hunter,corey82@ellis.com,ACC21952782,Savings,Male,2020-02-25,SaveEasy,Rivers
CUST00549,Jared Gonzalez,jpowers@lyons-adams.com,ACC74835385,Savings,Female,2020-05-10,FlexMore,Kaduna
CUST00550,Ryan Rodriguez,juanmorales@yahoo.com,ACC58037082,Current,Male,2023-05-29,BetterSave,Lagos
CUST00551,Michelle Anderson,hernandezcourtney@jackson-krause.com,ACC42447611,Savings,Male,2020-02-24,FlexMore,Oyo
CUST00552,Stephanie Curtis,ariel99@yahoo.com,ACC45482367,Current,Male,2023-02-12,BetterSave,Delta
CUST00553,Brett Thompson,ljensen@garcia-terrell.com,ACC90900333,Current,Male,2022-02-09,FlexMore,Delta
CUST00554,Mr. Robert James,mary35@yahoo.com,ACC60283644,Current,Female,2022-12-20,FamFriends,Kano
CUST00555,Brian Stokes,jennybrown@hotmail.com,ACC40207795,Savings,Female,2021-07-05,BetterSave,Edo
CUST00556,Joshua Anderson,chrislopez@ochoa.com,ACC58020686,Savings,Male,2020-03-17,FamFriends,Osun
CUST00557,Bryan Peterson,steinphilip@gmail.com,ACC94480155,Current,Male,2022-10-17,FamFriends,Kaduna
CUST00558,Gina Davidson,jeantucker@ramirez-sims.info,ACC33794663,Savings,Female,2019-12-04,SaveEasy,Oyo
CUST00559,Ashley Scott,phillip19@simmons-page.net,ACC97656100,Current,Male,2020-07-31,FamFriends,Osun
CUST00560,David Gonzales,kimberly47@owens.com,ACC28461619,Current,Male,2020-06-28,SaveEasy,Lagos
CUST00561,Joshua Hall,grogers@cole-tyler.org,ACC55614926,Current,Male,2022-03-19,FlexMore,Rivers
CUST00562,Dorothy Miller,nicole55@sanders.com,ACC63120365,Savings,Female,2023-03-01,SaveEasy,Abuja
CUST00563,Brandon Howard,bbennett@gmail.com,ACC24360213,Savings,Male,2023-07-04,BetterSave,Kano
CUST00564,Donald Ramos,georgeamy@yahoo.com,ACC20361259,Savings,Male,2020-11-04,FamFriends,Enugu
CUST00565,Jeremy Blankenship,hjordan@evans-hays.net,ACC59973388,Current,Female,2021-10-15,FamFriends,Kaduna
CUST00566,Garrett Ponce,johnny65@deleon-carlson.com,ACC76795677,Current,Male,2020-04-18,BetterSave,Oyo
CUST00567,Henry Martin,mcconnellchristina@hotmail.com,ACC90210566,Savings,Male,2021-03-15,BetterSave,Rivers
CUST00568,Tiffany Leonard,wjacobson@yahoo.com,ACC31287727,Current,Male,2024-04-05,BetterSave,Abuja
CUST00569,Franklin Compton,rivasanna@hotmail.com,ACC21782930,Current,Male,2020-02-25,BetterSave,Lagos
CUST00570,Joseph Hodge,christinaburke@davis.com,ACC22727877,Current,Male,2022-02-13,FamFriends,Kaduna
CUST00571,Carl Bradford,ithomas@johnson.net,ACC74424290,Savings,Female,2019-08-26,SaveEasy,Kaduna
CUST00572,Kelly Vance,kendrapark@hotmail.com,ACC69284320,Savings,Female,2023-09-06,BetterSave,Rivers
CUST00573,Leslie Waters,laurieshah@harrison.com,ACC66629148,Current,Female,2023-11-10,SaveEasy,Osun
CUST00574,Stephanie House,janetpruitt@gmail.com,ACC38357105,Current,Male,2020-10-10,FamFriends,Edo
CUST00575,Michael Walker,proctorgregory@yahoo.com,ACC38984780,Current,Male,2024-04-24,FamFriends,Rivers
CUST00576,Nathaniel Sullivan,olewis@gmail.com,ACC31376779,Savings,Female,2019-09-03,FlexMore,Osun
CUST00577,Tara Waters,clittle@mills.net,ACC83973676,Current,Female,2019-12-16,FamFriends,Kaduna
CUST00578,Christopher Hayes,conniemiller@rivera.net,ACC99720032,Current,Male,2021-11-06,FamFriends,Kaduna
CUST00579,Joseph Pearson,toni40@hotmail.com,ACC83792746,Current,Female,2023-06-13,FlexMore,Kaduna
CUST00580,Crystal Roach,phillipsscott@yahoo.com,ACC76663204,Current,Female,2023-09-15,BetterSave,Rivers
CUST00581,Frank Murphy,rebecca95@gmail.com,ACC51276605,Savings,Female,2022-10-12,FlexMore,Osun
CUST00582,Anthony Becker,jorge96@hotmail.com,ACC39423643,Current,Female,2021-03-28,BetterSave,Edo
CUST00583,Devin Copeland,chapmanrachel@anderson-campbell.com,ACC96675950,Current,Male,2023-12-16,SaveEasy,Abuja
CUST00584,Alexander Horne,johnsonkim@harris.com,ACC48168220,Savings,Female,2021-01-29,FlexMore,Osun
CUST00585,Amy Medina,brooksmary@smith.net,ACC17611202,Current,Male,2024-01-20,FlexMore,Abuja
CUST00586,Karen Koch,pjones@bryant.com,ACC35035288,Savings,Female,2022-10-09,BetterSave,Delta
CUST00587,Gary Lee,pereznorman@jackson-elliott.com,ACC88416592,Current,Male,2023-10-10,FamFriends,Oyo
CUST00588,Nicole Lopez,gtravis@smith-campbell.net,ACC74734397,Current,Male,2021-03-05,SaveEasy,Lagos
CUST00589,Sherry Bowers,juan97@miller-greene.com,ACC97649469,Current,Female,2019-07-20,BetterSave,Lagos
CUST00590,Dustin Mitchell,johngarcia@figueroa.com,ACC71721937,Current,Female,2023-12-03,BetterSave,Delta
CUST00591,Thomas Bentley,melanieberry@gmail.com,ACC91079698,Current,Female,2021-06-22,FamFriends,Oyo
CUST00592,Casey Roach,nicholemoore@hotmail.com,ACC93079626,Savings,Female,2024-01-17,BetterSave,Kaduna
CUST00593,Allison Ortiz,johnnyjones@taylor-ferguson.info,ACC57213563,Current,Female,2020-09-24,SaveEasy,Enugu
CUST00594,Karen Wheeler,angela43@gmail.com,ACC27598871,Savings,Female,2023-08-04,FlexMore,Edo
CUST00595,Kristen Weaver,ianderson@yahoo.com,ACC77919331,Current,Male,2023-09-26,FamFriends,Enugu
CUST00596,Bradley Cook,smithbrenda@hotmail.com,ACC34649520,Savings,Male,2020-09-27,SaveEasy,Rivers
CUST00597,Mary Bailey,kimberlyhuff@petersen.org,ACC36070104,Current,Male,2022-08-26,FamFriends,Abuja
CUST00598,Donald Miller,josephsmith@james-crane.biz,ACC26514835,Current,Female,2020-08-15,SaveEasy,Lagos
CUST00599,Brandon Davis,mollywest@fisher.com,ACC92225979,Savings,Female,2020-10-18,SaveEasy,Rivers
CUST00600,Tammy Ford,michellebell@carter.com,ACC22077047,Current,Male,2021-05-24,FamFriends,Lagos
CUST00601,Kristie Greene,nathan63@hotmail.com,ACC13857728,Current,Male,2023-11-19,SaveEasy,Rivers
CUST00602,Crystal Morrow,hopkinsmary@shah.info,ACC78562341,Current,Female,2021-04-27,SaveEasy,Abuja
CUST00603,Elizabeth Griffin,nnelson@phelps-solis.biz,ACC98267748,Savings,Male,2020-12-28,FamFriends,Delta
CUST00604,Amber Davis,wisethomas@buchanan.com,ACC66504249,Current,Female,2020-12-01,SaveEasy,Osun
CUST00605,Sandra Anderson,scotttaylor@watson.net,ACC80810614,Savings,Female,2020-03-27,FlexMore,Delta
CUST00606,Daniel Buck,maria69@yahoo.com,ACC36095075,Savings,Male,2023-12-01,SaveEasy,Oyo
CUST00607,Michael Pitts DVM,iramsey@strickland.org,ACC91900405,Current,Female,2019-10-27,FlexMore,Edo
CUST00608,Michael Owen,sara08@hotmail.com,ACC41549349,Current,Male,2023-11-14,FlexMore,Abuja
CUST00609,Dennis Briggs,elizabeth84@taylor.com,ACC61939645,Current,Male,2021-11-03,BetterSave,Kaduna
CUST00610,James Dickerson,curtis78@rodriguez.com,ACC30053281,Current,Male,2023-08-02,BetterSave,Abuja
CUST00611,Virginia Mitchell,amy27@hotmail.com,ACC25703353,Current,Female,2021-10-13,FamFriends,Oyo
CUST00612,Evan Walters,andrea16@haynes.com,ACC23947303,Savings,Female,2021-04-11,FamFriends,Edo
CUST00613,Deborah Hill,nancy35@ramirez-moore.com,ACC41361792,Current,Male,2022-09-16,FamFriends,Edo
CUST00614,Richard Kim,karen09@baker.org,ACC36313214,Savings,Male,2023-10-22,SaveEasy,Abuja
CUST00615,Mrs. Rebecca Ruiz,joevillegas@gmail.com,ACC59291788,Current,Male,2019-07-16,FamFriends,Lagos
CUST00616,Amanda Poole,cunninghambrittany@alexander.com,ACC65925369,Savings,Female,2022-01-07,FlexMore,Abuja
CUST00617,Amy Ritter,jacqueline59@gray.info,ACC54126673,Savings,Female,2020-10-12,SaveEasy,Edo
CUST00618,Johnny Powers,charlenerodriguez@gmail.com,ACC41247837,Savings,Male,2020-01-17,BetterSave,Kaduna
CUST00619,Kevin Beltran,lauraglass@yahoo.com,ACC95716867,Current,Male,2020-04-02,FlexMore,Lagos
CUST00620,Melissa Jones,benjaminlewis@hotmail.com,ACC52493369,Current,Female,2020-07-04,FamFriends,Kano
CUST00621,Kathryn Graves,williamsmichael@hotmail.com,ACC58951945,Current,Female,2021-05-28,BetterSave,Edo
CUST00622,Joseph Orr,perrymatthew@becker.com,ACC41466688,Savings,Female,2020-01-21,FamFriends,Abuja
CUST00623,Charles Coleman,znelson@yahoo.com,ACC54295554,Current,Male,2020-12-12,SaveEasy,Enugu
CUST00624,Jennifer Allen,alex42@kaufman.com,ACC35207056,Current,Female,2020-02-09,BetterSave,Rivers
CUST00625,Jesse Lee,lmarshall@green.com,ACC95073535,Savings,Male,2022-04-13,BetterSave,Oyo
CUST00626,Gabriel Jones,janice32@mitchell.com,ACC37186711,Savings,Male,2023-11-09,FlexMore,Lagos
CUST00627,David Hall,zboyd@turner.com,ACC30032458,Savings,Female,2021-09-17,FamFriends,Lagos
CUST00628,Angela Allen,ashley36@gmail.com,ACC74216493,Current,Male,2022-04-19,SaveEasy,Oyo
CUST00629,Jacqueline Dunn,vgarcia@martinez.biz,ACC36014088,Savings,Male,2023-05-14,SaveEasy,Enugu
CUST00630,Douglas Meyer,ereed@gmail.com,ACC55248079,Savings,Male,2020-05-31,SaveEasy,Delta
CUST00631,Derek Wilkins,jamesmueller@garcia-hernandez.net,ACC12973318,Savings,Male,2020-05-01,FamFriends,Osun
CUST00632,Christine Morgan,jonathan13@yahoo.com,ACC83633500,Current,Male,2021-06-19,BetterSave,Osun
CUST00633,Christina Davis,curtisdawn@elliott.net,ACC82586889,Savings,Female,2020-02-14,SaveEasy,Edo
CUST00634,Samantha Blair,dsanchez@hotmail.com,ACC55884427,Current,Female,2023-05-26,FamFriends,Edo
CUST00635,Noah Smith,davidnguyen@robertson.com,ACC43663376,Savings,Female,2022-04-20,FlexMore,Edo
CUST00636,Daniel Zuniga,bmckenzie@yahoo.com,ACC24431385,Savings,Male,2020-01-28,FamFriends,Kaduna
CUST00637,Linda Rodriguez,johnsnyder@munoz-smith.info,ACC71848301,Savings,Female,2024-04-03,SaveEasy,Kaduna
CUST00638,Trevor Martin,vicki16@hotmail.com,ACC40300326,Current,Female,2021-04-08,SaveEasy,Abuja
CUST00639,Kimberly Stephens,whitekathryn@yahoo.com,ACC60657419,Current,Female,2022-03-23,BetterSave,Kaduna
CUST00640,Brenda Duarte,tracy18@eaton-snyder.com,ACC23512256,Current,Female,2022-11-09,SaveEasy,Osun
CUST00641,John Thomas,jenny04@gmail.com,ACC30190547,Savings,Male,2023-02-11,FamFriends,Rivers
CUST00642,Kevin Martin,johnsonmegan@yang-byrd.net,ACC40809191,Current,Male,2020-10-18,SaveEasy,Kano
CUST00643,Martha Horton,robin29@yahoo.com,ACC28657908,Current,Male,2022-12-13,SaveEasy,Oyo
CUST00644,Tony Hunter,erice@yahoo.com,ACC30976788,Savings,Male,2021-09-02,FamFriends,Rivers
CUST00645,Dr. Eric Potter,wagnerdustin@becker-white.com,ACC88272354,Savings,Male,2022-07-21,FamFriends,Edo
CUST00646,Sandra Spencer,michael97@gmail.com,ACC66422960,Current,Female,2022-02-14,FamFriends,Kaduna
CUST00647,Ian Smith,jonesmario@gmail.com,ACC90317086,Current,Male,2019-11-16,FamFriends,Kaduna
CUST00648,Megan Lloyd,michaelnorton@yahoo.com,ACC67182679,Savings,Male,2024-03-29,FlexMore,Kano
CUST00649,Ashley Church,justin38@taylor.net,ACC36342756,Current,Male,2020-09-28,BetterSave,Oyo
CUST00650,Sharon Harrison,pamela28@clark.com,ACC19285691,Savings,Male,2020-02-27,BetterSave,Rivers
CUST00651,Oscar Johnson,susancastro@jones.com,ACC98865705,Savings,Female,2020-06-20,FlexMore,Edo
CUST00652,Nicholas Payne,chrishuang@yahoo.com,ACC33055228,Savings,Female,2020-06-09,FlexMore,Oyo
CUST00653,Robert Schmitt,ujohns@gmail.com,ACC14437611,Current,Female,2021-01-08,FlexMore,Rivers
CUST00654,Christopher Bennett,morrischristina@tapia.com,ACC11412028,Current,Female,2021-07-26,FamFriends,Delta
CUST00655,Taylor Edwards,kimberlysanders@davis-peterson.info,ACC12447393,Savings,Female,2022-01-03,SaveEasy,Kaduna
CUST00656,Bradley Moody,xwilkinson@padilla.com,ACC22566325,Savings,Male,2019-09-08,FlexMore,Kaduna
CUST00657,Richard Gilbert,jadams@fisher.net,ACC78176119,Current,Male,2021-10-04,FlexMore,Delta
CUST00658,Joseph Richardson,jvillanueva@irwin.net,ACC69011056,Savings,Female,2022-03-07,FlexMore,Enugu
CUST00659,Charles Morris,uramirez@bradley-benitez.com,ACC19234112,Savings,Female,2021-05-13,FlexMore,Edo
CUST00660,Joseph Hobbs,sarah68@eaton.com,ACC99507504,Savings,Female,2023-05-15,FlexMore,Enugu
CUST00661,David Pruitt,kristinechung@hotmail.com,ACC79520192,Current,Male,2020-09-16,BetterSave,Lagos
CUST00662,Paul Cordova,wsuarez@gmail.com,ACC58271597,Current,Male,2023-10-13,SaveEasy,Enugu
CUST00663,Cynthia Webster,ashleyryan@yahoo.com,ACC83672267,Savings,Female,2020-12-25,BetterSave,Edo
CUST00664,Glenda Kemp,kristin92@gmail.com,ACC38606540,Savings,Male,2021-08-21,FlexMore,Enugu
CUST00665,Dana Adams,matthewsmelissa@yahoo.com,ACC27526681,Savings,Female,2024-04-24,FlexMore,Oyo
CUST00666,Brandon Yang,williamsdale@yahoo.com,ACC59111071,Current,Female,2024-01-27,BetterSave,Lagos
CUST00667,Brian Taylor,frankcampbell@hernandez.com,ACC73748751,Savings,Male,2023-06-22,BetterSave,Edo
CUST00668,Jessica Walker,jefferygarcia@hodges.net,ACC20088006,Current,Male,2023-02-10,BetterSave,Enugu
CUST00669,David Leach,michellemitchell@hotmail.com,ACC31599153,Current,Female,2023-01-30,BetterSave,Edo
CUST00670,John Martinez,emilypearson@yahoo.com,ACC51733089,Savings,Female,2020-03-22,FlexMore,Osun
CUST00671,Cody Villegas,mharris@jones.biz,ACC84413075,Current,Male,2024-04-20,BetterSave,Rivers
CUST00672,Holly Baker,rubenhernandez@gmail.com,ACC86204102,Savings,Female,2020-09-22,BetterSave,Lagos
CUST00673,John Evans,bryanburnett@yahoo.com,ACC10003765,Current,Male,2020-07-06,FlexMore,Enugu
CUST00674,Katie Ellis,johnsonbobby@gmail.com,ACC35225335,Current,Female,2020-05-29,SaveEasy,Oyo
CUST00675,Megan Patel,uwalker@hicks.com,ACC18244475,Savings,Male,2022-10-22,FlexMore,Rivers
CUST00676,Jennifer Jackson,ysmith@perez-thompson.info,ACC64870180,Savings,Male,2022-12-07,BetterSave,Edo
CUST00677,Anthony Gaines,logan66@coleman.info,ACC90522391,Current,Female,2023-10-27,FlexMore,Oyo
CUST00678,Becky Lopez,desireeowen@allen-mccarty.com,ACC67941656,Current,Female,2021-03-22,FlexMore,Osun
CUST00679,Laura Schmitt,chadmccarthy@wilkerson-johnson.com,ACC89895332,Current,Female,2020-09-11,FamFriends,Osun
CUST00680,Joseph Welch,xgarcia@young-hughes.com,ACC36657726,Savings,Male,2024-04-06,FamFriends,Edo
CUST00681,Gregory Price,ztaylor@yahoo.com,ACC84066362,Savings,Female,2019-08-16,FlexMore,Oyo
CUST00682,Brandon Moore,eric56@campbell.com,ACC26583585,Current,Male,2024-04-26,SaveEasy,Lagos
CUST00683,Pamela Gonzales,amandagreen@kelly.com,ACC34447846,Savings,Male,2022-12-06,SaveEasy,Abuja
CUST00684,Jason Mcmillan,kcobb@gmail.com,ACC36784434,Savings,Male,2020-11-13,BetterSave,Kano
CUST00685,Nicholas Burnett,dawn34@gilbert.info,ACC97282373,Current,Female,2022-01-06,BetterSave,Rivers
CUST00686,Linda Baker,jessica49@yahoo.com,ACC62872241,Current,Female,2020-05-06,FamFriends,Delta
CUST00687,Laurie Clements,dchapman@yahoo.com,ACC10106247,Savings,Female,2022-08-25,SaveEasy,Edo
CUST00688,Tricia Huffman,russojohn@jones.com,ACC78276737,Current,Female,2022-03-06,FlexMore,Kaduna
CUST00689,Sarah Thomas,ruth62@gmail.com,ACC39260079,Current,Female,2024-05-17,BetterSave,Lagos
CUST00690,Catherine Murphy,jonathan84@gmail.com,ACC59860455,Current,Female,2022-09-10,BetterSave,Osun
CUST00691,Christian Romero,jennifer09@yahoo.com,ACC33469957,Current,Male,2023-05-21,FlexMore,Kaduna
CUST00692,John Smith,trogers@dillon.com,ACC57422677,Savings,Male,2020-07-20,BetterSave,Oyo
CUST00693,Gwendolyn Meadows,paulyork@jennings-garrison.com,ACC85310884,Current,Female,2019-08-28,FlexMore,Delta
CUST00694,Christopher Schmitt,jeffrey01@gmail.com,ACC66746278,Current,Female,2021-01-27,FlexMore,Enugu
CUST00695,Courtney Gonzalez,gneal@smith.info,ACC19276130,Current,Female,2020-09-30,BetterSave,Kano
CUST00696,Jane Sampson,karen30@davis.com,ACC74542104,Current,Male,2021-11-10,SaveEasy,Osun
CUST00697,Julie Mckee,drodriguez@arias.com,ACC65684251,Savings,Male,2019-12-30,SaveEasy,Rivers
CUST00698,Kelsey Jones,shawcaitlin@brown-ramsey.com,ACC90405380,Current,Male,2022-02-03,BetterSave,Oyo
CUST00699,Larry Bray,bennettmichele@martinez.net,ACC76686313,Savings,Female,2019-11-01,SaveEasy,Abuja
CUST00700,Ashley Figueroa,cheryldoyle@house.com,ACC43067016,Current,Female,2023-04-26,SaveEasy,Enugu
CUST00701,Samantha Rodriguez,costasteven@odonnell.com,ACC71378365,Current,Female,2020-04-11,SaveEasy,Lagos
CUST00702,Christopher Moon,petersencarol@yahoo.com,ACC32462513,Current,Male,2019-07-09,FlexMore,Delta
CUST00703,Samantha Hernandez,erikstevens@johnson-carter.net,ACC67448948,Current,Female,2022-08-24,FlexMore,Kano
CUST00704,Andres Robinson,markmahoney@davis.com,ACC98541648,Current,Female,2020-01-21,FamFriends,Kano
CUST00705,Zachary Wolf,twatkins@wilson.com,ACC57770706,Current,Male,2021-02-23,FamFriends,Enugu
CUST00706,Crystal Duarte,dawngibson@hotmail.com,ACC85394937,Savings,Female,2023-02-28,FlexMore,Delta
CUST00707,Brian Clark,lisa92@hotmail.com,ACC56522646,Savings,Male,2024-02-22,FamFriends,Rivers
CUST00708,Hannah Gardner,ydeleon@yahoo.com,ACC44192140,Savings,Male,2021-08-01,FamFriends,Enugu
CUST00709,Stephanie Dougherty,marysantiago@gmail.com,ACC60643426,Savings,Male,2023-04-25,FamFriends,Enugu
CUST00710,Kathryn Reyes,anthony22@torres-castillo.com,ACC97622742,Savings,Male,2022-03-03,FlexMore,Enugu
CUST00711,Chelsea Church,sfrye@yahoo.com,ACC53412252,Savings,Female,2020-08-16,SaveEasy,Enugu
